# RxNorm current prescribable content 2026-09-08: 79604 FDA products keyed by labeler-product digits, their RXCUI, and the clinical drug a brand is a tradename of. Courtesy of the U.S. National Library of Medicine (NLM), National Institutes of Health, Department of Health and Human Services; NLM is not responsible for the product and does not endorse or recommend this or any other product.
500906394	199245	
500906400	996561	
500906401	197626	
500906402	861448	
500906403	349553	
500906406	596926	
500906408	198223	
500906409	349545	
500906412	312441	
500906413	854919	
500906415	199246	
500906417	309054	
500906418	856762	
500906421	198211	
500906422	859751	
500906424	198211	
500906425	198211	
500906426	199246	
500906427	898342	
500906431	992432	
500906432	198222	
500906433	200371	
500906435	995868	
500906436	308460	
500906437	858810	
500906438	1235247	
500906439	2589014	2589008
500906440	617311	
500906441	617311	
500906442	1094107	
500906444	349595	
500906445	309113	
500906446	636676	
500906447	636671	
500906448	866436	
500906450	1812015	
500906451	1364441	1364435
500906452	1545664	1545658
500906453	1551300	1551295
500906454	1364447	1364445
500906455	314234	
500906456	1551306	1551304
500906457	1545668	1545666
500906458	198223	
500906459	312962	
500906467	991528	
500906469	239191	
500906471	198318	
500906472	311237	
500906473	310490	
500906474	308714	
500906475	260243	
500906478	854916	
500906479	617312	
500906480	617312	
500906481	617310	
500906482	617310	
500906485	861007	
500906488	866427	
500906489	866427	
500906490	858813	
500906491	1659929	
500906492	485023	
500906493	862019	
500906494	476556	
500906495	198370	
500906496	349332	
500906499	198371	
500906500	1093073	1093060
500906501	2053927	2047642
500906502	2047639	2047633
500906503	483438	
500906504	483446	
500906505	259255	
500906506	259255	
500906507	861004	
500906508	861004	
500906511	608143	
500906512	349593	
500906513	349594	
500906514	833213	
500906515	860975	
500906516	860975	
500906517	313585	
500906519	859751	
500906521	966920	
500906522	859751	
500906524	859751	
500906526	203105	
500906527	197305	
500906532	197770	
500906533	1085686	
500906534	351250	
500906536	197942	
500906538	1014678	
500906539	198222	
500906541	1049906	
500906542	310604	
500906546	309367	
500906547	1014314	
500906549	1099074	
500906550	310497	
500906552	979549	
500906560	630208	
500906561	197312	
500906562	309291	
500906563	402131	
500906566	1014314	
500906567	309362	
500906568	309362	
500906569	966221	
500906571	2395779	2395777
500906572	966221	
500906573	892246	
500906574	310385	
500906577	205323	
500906578	197313	
500906579	892246	
500906580	197444	
500906581	313565	
500906582	310273	
500906585	991528	
500906586	351109	
500906587	197362	
500906588	197606	
500906589	197877	
500906590	349094	
500906592	309333	
500906593	309333	
500906594	966221	
500906596	199703	
500906599	313585	
500906600	198223	
500906602	966248	
500906603	856377	
500906606	349401	
500906607	310537	
500906608	905395	
500906609	311787	
500906610	966225	
500906611	859419	
500906612	859419	
500906613	312940	
500906614	312940	
500906616	197807	
500906619	312617	
500906621	312617	
500906623	312617	
500906624	995258	
500906626	995258	
500906628	995258	
500906629	979092	
500906630	349556	
500906631	349556	
500906632	349405	
500906633	349405	
500906634	966249	
500906635	628953	
500906636	979471	
500906637	859747	
500906638	863664	
500906639	628953	
500906640	628953	
500906642	310429	
500906645	197807	
500906646	313988	
500906647	313988	
500906649	866083	
500906653	995258	
500906655	995258	
500906657	995258	
500906659	995258	
500906660	966221	
500906661	353538	
500906662	866436	
500906663	866436	
500906664	1648755	
500906666	198014	
500906667	198014	
500906671	152695	
500906672	152695	
500906673	863619	
500906674	311975	
500906675	834102	
500906676	197805	
500906677	197805	
500906679	1014678	
500906680	308189	
500906682	995218	
500906684	905395	
500906686	349401	
500906691	577208	
500906692	577208	
500906694	617430	
500906695	311975	
500906699	863669	
500906700	863669	
500906702	310384	
500906703	349593	
500906705	2640305	2640302
500906706	2640300	2640287
500906707	2640432	2640430
500906708	197604	
500906710	1725059	
500906711	308867	
500906712	858817	
500906713	857700	
500906714	979485	
500906715	197319	
500906716	197319	
500906717	861495	
500906718	310431	
500906719	866083	
500906720	200329	
500906721	200329	
500906723	856373	
500906724	349420	
500906725	197444	
500906727	197444	
500906731	861448	
500906732	1812011	
500906733	197698	
500906736	310818	
500906738	1607617	
500906739	199390	
500906741	896758	
500906742	200031	
500906744	884173	
500906746	314006	
500906747	1790650	
500906750	1648755	
500906751	197700	
500906752	197886	
500906753	861010	
500906754	861010	
500906755	991528	
500906756	313413	
500906757	313413	
500906758	205323	
500906759	205323	
500906760	310410	
500906762	198014	
500906763	866511	
500906764	866511	
500906765	315107	
500906767	1812013	
500906768	855942	
500906769	1648755	
500906770	898353	
500906771	260243	
500906772	1665459	
500906774	896762	
500906775	596934	
500906778	896762	
500906779	197381	
500906780	1191307	
500906781	1020022	1014674
500906782	1358776	
500906783	1649990	
500906787	848180	
500906789	993541	
500906790	284245	
500906791	313797	
500906793	483450	
500906794	312075	
500906796	966524	966522
500906798	317110	
500906802	197979	
500906803	311486	
500906804	312950	
500906807	860092	
500906808	308135	
500906809	308135	
500906810	886662	
500906811	310169	
500906812	312743	
500906813	1868486	
500906818	198039	
500906819	106303	
500906820	1483744	
500906822	577208	
500906823	1797907	
500906824	966222	
500906825	966222	
500906826	904475	
500906827	199888	
500906828	151226	
500906829	261962	
500906830	311277	
500906832	311486	
500906833	896766	
500906834	313583	
500906835	260243	
500906836	403853	
500906838	197885	
500906839	860981	
500906840	863636	
500906842	197699	
500906844	197311	
500906845	2558503	2558501
500906846	200371	
500906847	197658	
500906848	315107	
500906849	315107	
500906850	197397	
500906851	1010763	1010759
500906852	199247	
500906853	308136	
500906854	310433	
500906855	310433	
500906856	861004	
500906857	861004	
500906858	861007	
500906859	861007	
500906860	311353	
500906861	312941	
500906862	979468	
500906863	313989	
500906864	828348	
500906865	200031	
500906866	1801294	
500906867	1801294	
500906868	197391	
500906869	197391	
500906871	993518	
500906872	993518	
500906873	312440	
500906874	312440	
500906875	310430	
500906876	197361	
500906877	197361	
500906878	200032	
500906879	966248	
500906880	966248	
500906882	197320	
500906884	966225	
500906885	966225	
500906886	197807	
500906887	854868	
500906888	402014	
500906889	596926	
500906893	596934	
500906894	1874559	
500906895	199889	
500906896	313581	
500906897	351250	
500906898	904467	
500906899	596930	
500906900	596930	
500906901	198335	
500906902	198335	
500906904	198335	
500906908	313096	
500906909	313096	
500906910	199246	
500906911	904475	
500906912	311354	
500906913	310459	
500906916	284245	
500906917	312938	
500906918	313565	
500906919	966270	
500906920	314231	
500906922	314231	
500906924	855926	
500906925	856834	
500906927	856834	
500906928	308416	
500906929	308416	
500906931	429503	
500906932	310273	
500906934	477560	
500906935	197380	
500906936	198232	
500906937	313988	
500906938	200096	
500906939	310459	
500906940	310346	
500906941	310346	
500906942	310429	
500906943	606730	
500906944	198316	
500906945	403957	
500906946	884173	
500906947	309314	
500906949	686924	
500906950	1014678	
500906951	1094104	
500906952	1094104	
500906957	197499	
500906958	197499	
500906961	993557	
500906962	993557	
500906963	1725059	
500906965	997420	
500906966	863664	
500906967	863664	
500906968	197320	
500906970	259255	
500906971	866018	
500906972	197979	
500906973	349287	
500906974	349287	
500906975	310490	
500906976	197887	
500906978	1085636	
500906979	855172	
500906980	198014	
500906981	966224	
500906982	966224	
500906983	966224	
500906984	966253	
500906986	310385	
500906987	199903	
500906988	199903	
500906989	859424	
500906994	866910	
500906995	866910	
500906996	310488	
500906997	617296	
500906998	855633	
500906999	309097	
500907000	1190655	
500907003	562508	
500907004	859751	
500907005	859751	
500907007	197518	
500907008	198335	
500907009	884173	
500907010	861007	
500907011	861007	
500907013	861007	
500907014	1049909	
500907017	885213	
500907018	198051	
500907019	198051	
500907021	198051	
500907022	314076	
500907023	198145	
500907024	198145	
500907025	198145	
500907026	309114	
500907027	309114	
500907034	995258	
500907037	727373	
500907038	317110	
500907039	309314	
500907040	1010739	
500907042	238154	
500907045	403855	
500907047	476350	
500907048	311372	
500907049	311372	
500907051	311372	
500907053	310965	
500907056	1488574	
500907057	1488569	
500907058	979471	
500907059	979471	
500907060	359818	
500907061	359817	
500907062	314072	
500907063	314119	
500907064	1014678	
500907065	1014678	
500907066	311372	
500907067	199888	
500907068	1014673	
500907069	866412	
500907070	866412	
500907071	966220	
500907072	205323	
500907073	1490065	
500907074	197884	
500907075	866111	
500907076	896018	
500907078	1235247	
500907082	198223	
500907083	198223	
500907085	1099446	
500907086	310346	
500907087	349405	
500907088	200345	
500907089	896856	896854
500907091	309113	
500907094	1670023	1670021
500907095	309097	
500907097	856448	
500907099	349556	
500907101	856457	
500907104	856519	
500907105	602964	
500907106	861010	
500907107	861010	
500907109	993541	
500907110	993541	
500907115	283077	
500907116	860975	
500907117	866427	
500907118	866427	
500907119	142004	
500907121	1099625	
500907124	312617	
500907125	349553	
500907126	351109	
500907127	403854	
500907129	862019	
500907130	993503	
500907135	636671	
500907147	312635	
500907152	402019	
500907156	896766	
500907158	311372	
500907160	142046	
500907161	866018	
500907162	309114	
500907167	1115005	
500907169	310430	
500907170	1235247	
500907171	106302	
500907173	349094	
500907174	198045	
500907175	1670021	
500907176	1670011	
500907177	351249	
500907178	310273	
500907180	310273	
500907181	312950	
500907182	636676	
500907183	856845	
500907184	1000076	
500907185	751612	
500907186	197443	
500907187	199245	
500907188	226552	
500907189	308511	
500907190	1607617	
500907191	317136	
500907192	1801294	
500907193	1801294	
500907194	310410	
500907195	310410	
500907196	284245	
500907197	310488	
500907198	198014	
500907199	979471	
500907200	351250	
500907201	351250	
500907202	349251	
500907203	207346	198039
500907205	197541	
500907206	402695	
500907207	242446	
500907208	349287	
500907209	349287	
500907210	905395	
500907212	905395	
500907213	198051	
500907214	198051	
500907215	198051	
500907216	197310	
500907217	1648759	
500907218	198145	
500907219	198145	
500907221	314076	
500907222	858813	
500907223	309114	
500907224	309114	
500907225	310385	
500907226	310385	
500907228	310346	
500907229	855296	
500907230	312940	
500907232	313989	
500907233	310459	
500907234	310459	
500907235	198146	
500907236	349556	
500907237	979468	
500907238	866436	
500907239	866436	
500907240	859424	
500907241	859424	
500907242	477560	
500907243	855633	
500907244	311787	
500907246	199246	
500907247	199246	
500907249	310965	
500907250	855633	
500907252	198440	
500907253	311237	
500907254	307668	
500907255	106258	
500907257	1790650	
500907258	1099074	
500907259	204602	
500907261	198371	
500907263	856569	
500907264	312075	
500907265	834022	
500907266	310169	
500907267	309683	
500907268	310433	
500907269	310433	
500907270	313564	
500907271	856834	
500907273	856834	
500907274	197803	
500907275	197311	
500907276	197311	
500907277	197311	
500907278	861007	
500907280	861007	
500907281	197807	
500907282	197807	
500907283	197807	
500907286	197806	
500907288	197806	
500907291	1094107	
500907293	866018	
500907294	197887	
500907295	312938	
500907297	197511	
500907298	248656	
500907299	248656	
500907300	313222	
500907301	827073	
500907302	858813	
500907303	543546	
500907305	351172	
500907306	979092	
500907307	979092	
500907308	1648759	
500907309	991086	
500907311	897659	
500907312	349200	
500907313	1190655	
500907314	403957	
500907315	403957	
500907317	313585	
500907319	313585	
500907320	197807	
500907321	197806	
500907323	313581	
500907324	313581	
500907327	995258	
500907329	995258	
500907330	995258	
500907331	995258	
500907332	995258	
500907333	387003	
500907334	993557	
500907335	993557	
500907336	892246	
500907337	892246	
500907338	349556	
500907339	349556	
500907340	991061	
500907341	991061	
500907342	349593	
500907343	309367	
500907345	142046	
500907346	1115698	
500907347	312122	
500907348	996571	
500907349	993503	
500907350	197419	
500907351	197320	
500907353	197320	
500907354	284215	
500907356	996561	
500907357	854919	
500907358	259255	
500907359	259255	
500907360	606730	
500907361	898342	
500907362	866924	
500907363	866924	
500907364	998483	
500907365	997229	
500907366	200329	
500907367	200329	
500907369	198145	
500907371	198145	
500907372	860981	
500907373	860981	
500907374	197518	
500907376	309368	
500907378	628953	
500907379	628953	
500907384	617311	
500907385	617311	
500907386	617310	
500907387	617310	
500907388	310430	
500907389	310430	
500907390	403957	
500907391	403957	
500907392	861495	
500907393	198335	
500907395	312940	
500907396	312940	
500907397	349595	
500907398	978006	
500907399	198335	
500907400	310434	
500907401	831103	
500907404	310488	
500907405	310488	
500907406	199247	
500907407	199247	
500907408	310534	
500907409	1000990	
500907410	1649988	
500907411	1649988	
500907413	859419	
500907414	859419	
500907415	562508	
500907416	995666	
500907417	995666	
500907419	283672	
500907420	310431	
500907421	310431	
500907422	993518	
500907423	993518	
500907424	856783	
500907425	198370	
500907426	1245627	702050
500907428	106258	
500907430	859747	
500907431	859747	
500907432	198741	
500907433	2380236	2380231
500907434	854876	
500907435	835840	
500907436	315223	
500907437	198316	
500907438	198316	
500907439	856364	
500907440	1053429	
500907441	198148	
500907442	636042	
500907443	636045	
500907444	349353	
500907445	562704	
500907447	208185	106351
500907449	1049182	
500907451	833213	
500907452	197658	
500907453	834022	
500907454	861004	
500907455	861004	
500907456	1801294	
500907457	896758	
500907458	896758	
500907459	866910	
500907460	866910	
500907461	1797867	
500907462	349594	
500907463	608139	
500907464	855302	
500907465	861010	
500907466	309362	
500907467	309362	
500907468	1607617	
500907469	312504	
500907470	308867	
500907471	317174	
500907472	198051	
500907473	198051	
500907474	198051	
500907475	884173	
500907477	884173	
500907478	403853	
500907479	1115005	
500907480	197658	
500907481	197658	
500907482	859419	
500907483	859419	
500907484	313564	
500907486	859747	
500907487	859747	
500907488	866511	
500907489	859424	
500907490	859424	
500907491	859424	
500907492	859747	
500907493	859747	
500907494	1664984	1664981
500907495	311486	
500907496	317110	
500907498	197444	
500907499	197444	
500907501	897122	
500907504	197502	
500907505	312617	
500907506	248656	
500907507	311372	
500907508	311372	
500907510	702050	
500907511	993687	
500907512	314200	
500907513	856834	
500907514	861753	
500907516	692783	
500907517	848180	
500907518	903456	
500907519	238154	
500907521	311289	
500907523	896762	
500907524	896762	
500907525	238920	
500907526	966248	
500907527	966248	
500907528	617310	
500907529	617310	
500907530	1037045	
500907531	1037179	
500907532	259255	
500907533	259255	
500907534	860981	
500907535	860981	
500907536	197304	
500907537	205285	
500907538	106336	
500907539	1376336	
500907540	995278	
500907546	1650143	
500907547	1650143	
500907550	308460	
500907551	904467	
500907552	904467	
500907553	866514	
500907554	866514	
500907559	351265	
500907561	197381	
500907562	966221	
500907563	966221	
500907564	602964	
500907565	966249	
500907566	966249	
500907567	866924	
500907568	866924	
500907569	866511	
500907570	866511	
500907571	403854	
500907572	351133	
500907574	617312	
500907575	617312	
500907576	860975	
500907577	860975	
500907578	861004	
500907579	860975	
500907580	1650143	
500907581	197511	
500907582	995258	
500907583	856762	
500907584	2047882	
500907585	2047882	
500907586	861004	
500907587	861004	
500907588	861004	
500907589	2395785	2395783
500907590	866427	
500907591	866427	
500907592	2594603	2594600
500907593	856448	
500907594	1014678	
500907595	861007	
500907597	861007	
500907598	856845	
500907599	856845	
500907600	197391	
500907601	197391	
500907602	993557	
500907603	197380	
500907604	866910	
500907605	866910	
500907606	142004	
500907608	966253	
500907609	966253	
500907610	241946	
500907611	238003	
500907612	904475	
500907613	904475	
500907614	312940	
500907615	312940	
500907616	1801294	
500907618	856519	
500907620	856457	
500907622	200096	
500907623	308416	
500907624	308416	
500907628	199246	
500907630	1000990	
500907631	213320	309305
500907632	1487074	
500907634	312635	
500907635	1099625	
500907636	966225	
500907637	966225	
500907638	834022	
500907639	628953	
500907640	628953	
500907642	199703	
500907643	2048982	
500907644	862019	
500907645	580261	485032
500907646	855926	
500907647	855926	
500907648	892246	
500907649	892246	
500907650	197884	
500907651	311277	
500907652	866090	
500907653	197803	
500907654	904932	
500907656	1037179	
500907657	1037045	
500907658	991528	
500907659	284215	
500907660	197832	
500907661	312941	
500907662	312941	
500907663	1367439	1367436
500907664	979471	
500907665	311787	
500907666	896766	
500907667	309097	
500907668	309098	
500907669	284215	
500907670	722116	
500907671	722122	
500907672	310430	
500907673	310430	
500907674	310431	
500907675	310431	
500907676	198014	
500907677	858810	
500907678	858817	
500907679	1085636	
500907680	349405	
500907681	349405	
500907682	866094	
500907684	312617	
500907686	312617	
500907688	312617	
500907689	349556	
500907690	349556	
500907691	312941	
500907692	312941	
500907693	312938	
500907694	312938	
500907695	834022	
500907696	197319	
500907697	197319	
500907698	312940	
500907699	312940	
500907700	312938	
500907701	312938	
500907702	313565	
500907703	313988	
500907704	313988	
500907705	313988	
500907706	310429	
500907708	310429	
500907709	904467	
500907710	904467	
500907711	993541	
500907712	993541	
500907714	310433	
500907715	310433	
500907716	313412	
500907717	311289	
500907718	2677787	2677780
500907719	476556	
500907720	617312	
500907721	617312	
500907722	617310	
500907723	617310	
500907724	259255	
500907725	259255	
500907726	617311	
500907727	617311	
500907728	903884	
500907729	991061	
500907730	859751	
500907731	896762	
500907732	991086	
500907734	310488	
500907735	310488	
500907736	197417	
500907737	1874559	
500907738	866924	
500907739	866924	
500907740	866511	
500907741	866511	
500907742	866090	
500907743	896766	
500907744	485440	
500907745	485442	
500907746	485465	
500907747	314209	
500907748	628953	
500907749	628953	
500907750	861004	
500907751	197885	
500907752	311372	
500907753	311372	
500907755	310490	
500907756	310490	
500907757	151226	
500907758	197987	
500907760	197986	
500907761	312075	
500907763	1099678	
500907764	429503	
500907765	429503	
500907766	863664	
500907767	966270	
500907768	311289	
500907769	2705401	2705400
500907770	387003	
500907771	387003	
500907772	429503	
500907773	429503	
500907774	311288	
500907775	311290	
500907776	312962	
500907777	312962	
500907780	314231	
500907781	312961	
500907782	198211	
500907783	200345	
500907784	596930	
500907785	866083	
500907786	200031	
500907787	198318	
500907788	197805	
500907789	197805	
500907791	197319	
500907792	197320	
500907793	859751	
500907794	979485	
500907795	979485	
500907796	1923426	
500907797	313096	
500907800	1650143	
500907801	966270	
500907802	966270	
500907803	197627	
500907804	387003	
500907806	617311	
500907807	617311	
500907808	834022	
500907809	310459	
500907810	349405	
500907811	866910	
500907812	596926	
500907813	904467	
500907814	861748	
500907815	830837	
500907816	859048	
500907817	429503	
500907818	855926	
500907819	1000076	
500907820	311289	
500907821	979471	
500907823	199247	
500907824	1049906	
500907825	198146	
500907826	197816	
500907828	197815	
500907829	310273	
500907830	312941	
500907831	197499	
500907832	197319	
500907833	197319	
500907836	208406	313134
500907837	1992303	
500907838	855926	
500907839	855926	
500907841	1099569	
500907843	309309	
500907846	312440	
500907847	197381	
500907848	309309	
500907849	200033	
500907850	200033	
500907851	313215	
500907852	351172	
500907853	827073	
500907854	197419	
500907855	855926	
500907856	855926	
500907857	1745091	
500907859	310537	
500907860	966220	
500907861	1369770	749784
500907862	966224	
500907863	730869	
500907864	866083	
500907865	197606	
500907866	861004	
500907867	966524	966522
500907868	861004	
500907871	966253	
500907872	349401	
500907875	311486	
500907876	197419	
500907877	861004	
500907878	861004	
500907880	855906	
500907881	855906	
500907882	991086	
500907884	797544	
500907885	966224	
500907886	966224	
500907887	261962	
500907888	979485	
500907889	313413	
500907890	686924	
500907891	1099074	
500907892	904467	
500907893	904467	
500907894	1745091	
500907896	606730	
500907897	596934	
500907899	313989	
500907901	966253	
500907902	966253	
500907905	197807	
500907908	310490	
500907909	966220	
500907910	966220	
500907913	197391	
500907914	313989	
500907915	313989	
500907917	750265	749786
500907918	860975	
500907920	311759	
500907922	1543069	
500907923	103456	
500907925	242438	
500907926	349287	
500907927	349287	
500907928	197391	
500907929	309054	
500907931	312617	
500907933	312617	
500907935	312617	
500907936	198030	
500907937	892251	
500907940	313583	
500907941	313585	
500907942	313581	
500907943	856377	
500907944	856377	
500907945	979492	
500907946	979492	
500907947	904467	
500907948	904467	
500907949	606730	
500907950	606730	
500907951	310385	
500907952	310385	
500907955	308136	
500907956	308136	
500907957	313165	
500907958	1191307	
500907959	1111339	
500907960	198440	
500907961	198440	
500907962	896021	
500907963	314228	
500907964	314229	
500907965	197418	
500907966	284245	
500907967	859747	
500907968	859747	
500907969	866514	
500907970	866514	
500907971	1488574	
500907972	1488569	
500907973	859424	
500907974	859424	
500907975	859424	
500907976	859424	
500907977	312950	
500907978	2665903	749786
500907979	349405	
500907980	349405	
500907981	284245	
500907982	284245	
500907983	483446	
500907984	238004	
500907985	242333	
500907986	241527	
500907987	403922	
500907988	403923	
500907990	606726	
500907991	606730	
500907994	310289	
500907995	198006	
500907996	636671	
500907997	636676	
500907998	2668071	2668064
500907999	855288	
500908001	861448	
500908002	200064	
500908003	1359127	
500908004	1359124	
500908005	728225	
500908007	311354	
500908009	1000048	
500908010	728223	
500908011	1543069	
500908012	308460	
500908013	248656	
500908014	197541	
500908015	312122	
500908016	759473	759471
500908017	749780	
500908018	866094	
500908019	476809	
500908020	966920	
500908021	2601770	2601767
500908022	2601776	2601773
500908023	2601785	2601784
500908024	2601746	2601743
500908025	2601764	2601761
500908026	2601758	2601755
500908027	2619154	2619152
500908028	476556	
500908029	403818	
500908031	205322	
500908032	2668078	2668074
500908033	856834	
500908036	205322	
501020211	1600602	483325
501020220	1440185	748868
501020224	2107008	1359117
501020228	1550536	1358763
501020230	1364848	748878
501020231	2104192	749157
501020233	1994764	749784
501020235	1994758	749860
501020240	2106997	748798
501020254	1660690	749848
501020300	2397128	748961
501110327	905225	
501110328	905395	
501110333	314106	
501110334	311681	
501110397	905222	
501110398	905199	
501110450	856364	
501110456	863664	
501110560	856377	
501110561	856373	
501110647	310384	
501110648	310385	
501110787	749783	
501110788	749780	
501110789	204844	
501110915	198372	
501110916	198369	
501110917	198371	
501110918	198370	
501530110	312172	
502014212	1536675	
502014213	1536675	
502017682	1536840	
502018752	1536840	
502220280	2721172	2721167
502220302	1716099	1716094
502220303	1659803	1659800
502220346	2589384	2589378
502220350	2686065	2686061
502220360	2610428	2610422
502220361	2678984	2678979
502220362	2716697	2716696
502220501	833463	833461
502271001	238910	
502271002	238910	
502271003	238910	
502271004	238910	
502271005	238910	
502271007	238910	
502271009	238910	
502271010	238910	
502271011	238910	
502271012	238910	
502271013	238910	
502271014	238910	
502271020	1657026	
502271030	1293648	
502271040	1595035	
502271050	1595029	
502271080	1305263	
502280105	861007	
502280106	861010	
502280107	861004	
502280109	197446	
502280111	310798	
502280112	197770	
502280113	310384	
502280114	310385	
502280115	313989	
502280116	859424	
502280117	859747	
502280118	859751	
502280119	859419	
502280121	749196	
502280124	309362	
502280126	859033	
502280127	859040	
502280128	859044	
502280129	858625	
502280130	859052	
502280131	859048	
502280132	349200	
502280133	349201	
502280134	349199	
502280135	349483	
502280136	855172	
502280139	997229	
502280140	997223	
502280144	993541	
502280145	993557	
502280146	199903	
502280147	200284	
502280148	200285	
502280149	349353	
502280150	636042	
502280151	636045	
502280156	686379	
502280157	205322	
502280158	205323	
502280159	349514	
502280160	200094	
502280161	200095	
502280162	200096	
502280174	993503	
502280175	993518	
502280176	993536	
502280177	310433	
502280178	310434	
502280179	310430	
502280180	310431	
502280181	310432	
502280182	905199	
502280183	905225	
502280184	905395	
502280185	905222	
502280189	807832	
502280190	846378	
502280192	810000	
502280193	809987	
502280194	809992	
502280195	809996	
502280201	997501	
502280202	997420	
502280225	885219	
502280226	885213	
502280227	885209	
502280228	858804	
502280229	858813	
502280230	858817	
502280231	858810	
502280232	311668	
502280233	311666	
502280306	1490065	
502280319	198430	
502280320	252478	
502280321	103968	
502280322	252479	
502280323	351254	
502280324	602964	
502280325	402131	
502280326	349545	
502280327	349490	
502280328	349553	
502280329	349547	
502280330	349545	
502280331	349490	
502280333	198102	
502280334	1251903	
502280338	1801289	
502280339	349373	
502280340	349401	
502280341	349405	
502280342	403853	
502280343	403854	
502280344	403855	
502280350	483442	
502280351	483448	
502280352	483450	
502280353	483438	
502280354	483440	
502280355	483446	
502280356	577127	
502280357	483444	
502280363	616539	
502280364	616541	
502280365	730869	
502280366	730872	
502280367	730861	
502280368	730866	
502280379	349556	
502280380	853201	
502280381	895670	
502280382	721791	
502280383	721794	
502280384	721796	
502280420	313990	
502280421	248642	
502280422	1190110	
502280423	616749	
502280424	728231	
502280427	477367	
502280428	477372	
502280429	1490026	
502280430	1490034	
502280431	1490038	
502280432	849398	
502280433	849431	
502280434	198013	
502280435	198012	
502280436	198014	
502280437	994005	
502280438	994008	
502280441	1592279	
502280442	1868014	
502280443	1868018	
502280445	1807915	
502280446	1807888	
502280451	617312	
502280452	617310	
502280453	617311	
502280454	259255	
502280457	197443	
502280458	197444	
502280459	197445	
502280460	308988	
502280461	308989	
502280462	1988980	
502280463	1988974	
502280464	1988977	
502280465	311892	
502280466	311893	
502280467	312940	
502280468	312941	
502280469	312938	
502280470	311288	
502280471	311289	
502280472	311290	
502280473	387003	
502280474	197935	
502280475	602964	
502280476	402131	
502280477	349545	
502280478	349490	
502280479	349553	
502280480	349547	
502280481	833217	
502280482	831103	
502280483	831102	
502280484	831054	
502280495	830874	
502280496	830877	
502280497	830879	
502280498	830882	
502280499	830897	
502280500	830900	
502280502	309370	
502280503	1807917	
502280504	1807894	
502280513	2059015	
502280521	1666332	
502280522	1116635	
502280523	1806380	
502280524	1806382	
502280556	1739761	
502280557	1739772	
502280558	1739776	
502280559	1739780	
502280560	1739768	
502280567	1741046	
502280638	1190110	
502280645	483442	
502280646	483448	
502280647	483450	
502280648	483438	
502280649	483440	
502280650	483446	
502280651	577127	
502280652	483444	
502410014	1046593	
502410223	616805	
502410259	1038791	
502410326	581660	
502410464	581660	
502410465	581662	
502410522	1038799	
502420007	2391560	2391555
502420014	2711699	2711697
502420040	1657212	1657209
502420044	1804806	1804804
502420051	1657864	1657862
502420053	1657868	1657867
502420060	1657068	1657066
502420061	1657074	1657073
502420070	1442698	1442693
502420077	2119719	2119714
502420078	2584863	2584857
502420079	2695437	2695435
502420080	1864425	1864423
502420082	2045502	2045501
502420084	2695433	2695427
502420085	1804802	1804799
502420087	1658091	1658089
502420088	1658087	1658084
502420090	1147228	1147223
502420091	2197873	2197867
502420094	2197877	2197875
502420096	2591594	2591588
502420100	205532	310014
502420103	2398133	2398131
502420105	2174100	2174095
502420108	1927890	1927885
502420109	1927894	1927893
502420115	2686633	2686626
502420120	284422	313212
502420122	1868016	1868014
502420123	1868020	1868018
502420125	2639795	2639794
502420127	2639792	2639786
502420130	1727485	1727479
502420132	1922512	1922509
502420135	1657976	1657974
502420136	1657980	1657979
502420137	1657982	1657981
502420138	1441530	1441527
502420140	1242998	1242992
502420142	2625138	2625137
502420143	2106075	2106073
502420145	1298953	1298948
502420150	1876385	1876380
502420159	2625135	2625129
502420175	2390946	2390940
502420176	284422	313212
502420177	2729442	2729439
502420201	2729436	2729433
502420202	2705369	2705365
502420210	2394947	2394941
502420214	2058950	2058949
502420215	2058946	2058943
502420227	2663918	2663917
502420245	2382609	2382604
502420260	2383307	2383305
502420554	2693465	2693458
502420583	2467539	2467537
502420599	2716800	2716798
502420617	2467539	2467537
502420623	2668599	2668595
502420717	1722376	1722370
502420860	2100010	2100008
502420877	2536742	2536740
502420917	1792785	1792780
502420918	2119696	2119695
502420920	1989804	1989799
502420921	1989815	1989814
502420922	1989811	1989809
502420923	1989817	1989816
502420927	2675568	2675567
502420930	2632729	2632728
502420933	2693899	2693892
502680032	1100075	
502680033	308047	
502680034	308048	
502680035	197321	
502680036	849385	
502680037	856783	
502680038	856834	
502680039	856845	
502680040	856853	
502680041	856762	
502680042	562524	
502680043	900138	
502680044	309370	
502680049	242679	
502680050	998689	
502680054	197304	
502680057	349593	
502680058	349594	
502680059	349595	
502680061	197311	
502680062	197313	
502680065	579907	
502680067	1188426	
502680068	1188426	
502680069	849389	
502680074	308460	
502680075	199224	
502680087	602964	
502680088	402131	
502680089	349545	
502680090	349490	
502680091	349553	
502680092	349547	
502680093	617312	
502680094	617310	
502680095	617311	
502680096	259255	
502680097	835956	
502680102	885857	
502680105	430902	
502680106	197391	
502680107	197392	
502680109	898723	
502680110	898687	
502680111	898690	
502680112	898719	
502680119	308429	
502680126	477589	
502680127	854905	
502680128	351264	
502680129	351265	
502680130	197417	
502680131	197418	
502680132	197419	
502680133	993541	
502680134	993557	
502680135	866018	
502680142	993691	
502680143	993687	
502680144	351266	
502680145	351267	
502680151	309112	
502680152	309114	
502680160	308979	
502680162	991039	
502680163	991194	
502680164	991336	
502680165	991044	
502680166	991188	
502680167	197499	
